,Salvianolic acid A,[H][O-]c1ccc(C[C@@H](OC(=O)\C=C/c2ccc([O-][H])c([O-][H])c2\C=C/c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"schizotenuin,a",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2cc([O-][H])c3oc(c(C(=O)O[C@H](Cc4ccc([O-][H])c([O-][H])c4)C(O)=O)c3c2)-c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,3-O-(caffeoyl)rosmarinic acid-9'methylester,[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc([O-][H])c(O\C(=C/c3ccc([O-][H])c([O-][H])c3)C(=O)OC)c2)C(O)=O)cc1[O-][H]
,"3-o-(caffeoyl)-rosmarinic,acid",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc([O-][H])c(O\C(=C/c3ccc([O-][H])c([O-][H])c3)C(O)=O)c2)C(O)=O)cc1[O-][H]
,"rosmarinic,acid,ethyl,ester",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)C(=O)OCC)cc1[O-][H]
,"rosmarinic,acid,(ra)",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,Salvianolic acid C,[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc([O-][H])c3oc(cc23)-c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"lycopic,acid,c",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc3OC(=O)\C(Oc3c2)=C\c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"lycopic,acid,b",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc3O[C@@H]([C@@H](Oc3c2)C(=O)O[C@@H](Cc2ccc([O-][H])c([O-][H])c2)C(O)=O)c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"clinopodic,acid,e",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc3O[C@@H]([C@@H](Oc3c2)C(O)=O)c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"lycopic,acid,a",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc3O[C@H]([C@H](Oc3c2)C(=O)O[C@@H](Cc2ccc([O-][H])c([O-][H])c2)C(O)=O)c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"clinopodic,acid,c",[H][O-]c1ccc(C[C@@H](OC(=O)\C=C\c2ccc3O[C@H]([C@H](Oc3c2)C(O)=O)c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,Matairesinoside,[H][O-]c1ccc(C[C@@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(OC)c2)cc1OC
,"(3R)-5,7-dihydroxy-3-(4-hydroxybenzyl)-6,8-dimethylchroman-4-one",[H][O-]c1ccc(C[C@@H]2COc3c(C)c([O-][H])c(C)c([O-][H])c3C2=O)cc1
,"(3R)-5,7-dihydroxy-3-(4-hydroxybenzy1)-8-methoxy-6methylchroman-4-one",[H][O-]c1ccc(C[C@@H]2COc3c(OC)c([O-][H])c(C)c([O-][H])c3C2=O)cc1
,"(3R)-5,7- dihydroxy-3-(4-hydroxybenzyl)-6-methylchroman-4-one",[H][O-]c1ccc(C[C@@H]2COc3cc([O-][H])c(C)c([O-][H])c3C2=O)cc1
,Neferine,[H][O-]c1ccc(C[C@@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1Oc1cc2[C@H](Cc3ccc(OC)cc3)N(C)CCc2cc1OC
,Isoliensinine,[H][O-]c1ccc(C[C@@H]2N(C)CCc3cc(OC)c([O-][H])cc23)cc1Oc1cc2[C@H](Cc3ccc(OC)cc3)N(C)CCc2cc1OC
,n-methylhigenamine-7-o-beta-d-glucopyranoside,[H][O-]c1ccc(C[C@@H]2N(C)CCc3cc([O-][H])c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc23)cc1
,pseudostellarin D,[H][O-]c1ccc(C[C@@H]2NC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C2=O)[C@@H](C)CC)cc1
,"segetalins,h",[H][O-]c1ccc(C[C@@H]2NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCNC(N)=N)NC2=O)cc1
,"dianthins,c",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3ccccc3)NC2=O)[C@@H](C)CC)C(C)C)cc1
,"dichotomin,k",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc3ccc([O-][H])cc3)NC2=O)C(C)C)[C@H](C)CC)C(C)C)[C@H](C)CC)cc1
,"dichotomin,j",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](C)NC2=O)[C@H](C)CC)cc1
,"segetalins,g",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](C)NC2=O)C(C)C)cc1
,"segetalins,f",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC2=O)cc1
,"longicalycinin,a",[H][O-]c1ccc(C[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C2=O)cc1
,Stellarria cyclopeptide,[H][O-]c1ccc(C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)CNC(=O)CNC2=O)C(C)C)cc1
,(-)-1(S)-norcoclaurine,[H][O-]c1ccc(C[C@@H]2NCCc3cc([O-][H])c([O-][H])cc23)cc1
,"lappaol,c",[H][O-]c1ccc(C[C@@H]2[C@@H](Cc3cc(OC)c([O-][H])c(c3)[C@@H](CO)[C@@H](O)c3ccc([O-][H])c(OC)c3)COC2=O)cc1OC
,arctigenin,[H][O-]c1ccc(C[C@@H]2[C@@H](Cc3ccc(OC)c(OC)c3)COC2=O)cc1OC
,rosmarinic acid,[H][O-]c1ccc(C[C@H](CC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)C(O)=O)cc1[O-][H]
,"carthamoside,b5",[H][O-]c1ccc(C[C@H](CO)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC
,"carthamoside,b4",[H][O-]c1ccc(C[C@H](CO)O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1OC
,"saikolignanoside,a",[H][O-]c1ccc(C[C@H](CO)c2cc(\C=C\CO)cc(OC)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC
,"1,4-O-diferuloylsecoisolariciresinol",[H][O-]c1ccc(C[C@H](COC(=O)\C=C\c2ccc(OC)c([O-][H])c2)[C@H](COC(=O)\C=C\c2ccc([O-][H])c(OC)c2)Cc2ccc([O-][H])c(OC)c2)cc1OC
,gamma-L-Glutamyl-L-tyrosine,[H][O-]c1ccc(C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O)cc1
,"celogenamide,a",[H][O-]c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCC(=O)N2)C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@@H](CO)C(=O)N[C@H](Cc3cn2c2ccccc32)C(=O)N[C@@H](CCCCN)C(O)=O)cc1
,"3-(3,4-dihydroxyphenyl) lactamide",[H][O-]c1ccc(C[C@H](O)C(N)=O)cc1[O-][H]
,Danshensu,[H][O-]c1ccc(C[C@H](O)C(O)=O)cc1[O-][H]
,Neonootkatol,[H][O-]c1ccc(C[C@H](O)CCCCCc2ccccc2)cc1OC
,salvianolic acid E,[H][O-]c1ccc(C[C@H](OC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2\C(=C\c2ccc([O-][H])c([O-][H])c2)C(=O)O[C@H](Cc2ccc([O-][H])c([O-][H])c2)C(O)=O)C(O)=O)cc1[O-][H]
,Matairesinol,[H][O-]c1ccc(C[C@H]2C(=O)OC[C@]2(C)Cc2ccc([O-][H])c(OC)c2)cc1OC
,"isolappaol,c",[H][O-]c1ccc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c([O-][H])c(c2)[C@@H](CO)[C@@H](O)c2ccc([O-][H])c(OC)c2)cc1OC
,"3-(alpha,4-Dihydroxy-3-methoxybenzyl)-4-(hydroxy-3-methoxybenzyl) tetrahydrofuran",[H][O-]c1ccc(C[C@H]2COC[C@@H]2[C@@H](O)c2ccc([O-][H])c(OC)c2)cc1OC
,7-hydroxy-8-methoxy-3-(4-hydroxybenzyl)chroman,[H][O-]c1ccc(C[C@H]2COc3c(C2)ccc([O-][H])c3OC)cc1
,"7,8-methylenedioxy-3-(4-hydroxybenzyl)chroman",[H][O-]c1ccc(C[C@H]2COc3c4OCOc4ccc3C2)cc1
,5-7-dimethoxy-3-(4-hydroxybenzyl)chroman,[H][O-]c1ccc(C[C@H]2COc3cc(OC)cc(OC)c3C2)cc1
,"5,7-dihydroxy-3-(4-hydroxybenzyl)chroman-4-one",[H][O-]c1ccc(C[C@H]2COc3cc([O-][H])cc([O-][H])c3C2=O)cc1
,Armepavine,[H][O-]c1ccc(C[C@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1
,Dauricine,[H][O-]c1ccc(C[C@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1Oc1ccc(C[C@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1
,Liensinine,[H][O-]c1ccc(C[C@H]2N(C)CCc3cc(OC)c(Oc4cc(C[C@H]5N(C)CCc6cc(OC)c(OC)cc56)ccc4[O-][H])cc23)cc1
,D-N-Methyl coclaurine,[H][O-]c1ccc(C[C@H]2N(C)CCc3cc(OC)c([O-][H])cc23)cc1
,"segetalins,e",[H][O-]c1ccc(C[C@H]2NC(=O)CNC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](NC2=O)C(C)C)cc1
,Cycclo-(D-seryl-L-tyrosyl),[H][O-]c1ccc(C[C@H]2NC(=O)[C@@H](CO)NC2=O)cc1
,"3,6-di(4-hydroxy)benzyl-2,5-dioxopiperazine",[H][O-]c1ccc(C[C@H]2NC(=O)[C@H](Cc3ccc([O-][H])cc3)NC2=O)cc1
,"dichotomin,h",[H][O-]c1ccc(C[C@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](NC(=O)[C@H]3CCCN3C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)CC(=O)[C@H]3CCCN3C2=O)[C@@H](C)CC)[C@@H](C)O)cc1
,"dichotomin,i",[H][O-]c1ccc(C[C@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](NC(=O)[C@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)CC(=O)[C@H]3CCCN3C2=O)[C@@H](C)CC)[C@@H](C)O)cc1
,(-)-oblongine,[H][O-]c1ccc(C[C@H]2c3c([O-][H])c(OC)ccc3CC[N]2(C)C)cc1
,lotusine,[H][O-]c1ccc(C[C@H]2c3cc(OC)c([O-][H])cc3CC[N]2(C)C)cc1
,olivil,[H][O-]c1ccc(C[C@]2(O)CO[C@H]([C@@H]2CO)c2ccc([O-][H])c(OC)c2)cc1OC
,candicine,[H][O-]c1ccc(C[N](C)(C)C)cc1
,sinalbin,[H][O-]c1ccc(C\C(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=N/OS(O)(=O)=O)cc1
,"1-(4-hydroxy-3-methoxyphenyl)-2,4-dehydro-6-decanone",[H][O-]c1ccc(C\C=C\C=C\C(=O)CCCC)cc1OC
,"4,7-dihydroxy-1-(p-hydroxybenzyl)-2-methoxy-9,10-dihydrophenanthrene",[H][O-]c1ccc(Cc2c(OC)cc([O-][H])c3c2ccc2cc([O-][H])ccc32)cc1
,"bulbocodin,d",[H][O-]c1ccc(Cc2c([O-][H])c(Cc3ccc([O-][H])cc3)c(OC)cc2CCc2cccc([O-][H])c2)cc1
,"2,7-dihydroxy-1,3-bis(p-hydroxybenzyl)-4-methoxy-9,10-dihydrophenanthrene,",[H][O-]c1ccc(Cc2c([O-][H])c(Cc3ccc([O-][H])cc3)c3ccc4cc([O-][H])ccc4c3c2OC)cc1
,"bulbocodin,c",[H][O-]c1ccc(Cc2c([O-][H])cc(CCc3cccc([O-][H])c3)c(Cc3ccc([O-][H])cc3)c2OC)cc1
,"2,7-dihydroxy-1-(p-hydroxybenzyl)-4-methoxy-9,10-dihydrophenanthrene",[H][O-]c1ccc(Cc2c([O-][H])cc(OC)c-3c2CCc2cc([O-][H])ccc-32)cc1
,"1-(p-hydroxybenzyl)-4,8-dimethoxyphenanthrene-2,7-diol",[H][O-]c1ccc(Cc2c([O-][H])cc(OC)c3c2ccc2c(OC)c([O-][H])ccc32)cc1
,"gymconopin,d",[H][O-]c1ccc(Cc2c([O-][H])cc(OC)cc2CCc2cccc(OC)c2)cc1
,"shancigusin,b",[H][O-]c1ccc(Cc2c([O-][H])cc([O-][H])c(Cc3ccc([O-][H])cc3)c2CCc2ccccc2)cc1
,"shancigusin,c",[H][O-]c1ccc(Cc2c([O-][H])cc([O-][H])cc2CCc2cccc([O-][H])c2)cc1
,"shancigusin,d",[H][O-]c1ccc(Cc2c([O-][H])cc([O-][H])cc2CCc2ccccc2)cc1
,"3,6-furan-7-(4 '-hydroxy-3 '-methoxyphenyl)-1-phenylheptane",[H][O-]c1ccc(Cc2ccc(CCc3ccccc3)o2)cc1OC
,bulbocodin,[H][O-]c1ccc(Cc2ccc([O-][H])c(CCc3c(Cc4ccc([O-][H])cc4)c([O-][H])cc(OC)c3Cc3ccc([O-][H])cc3)c2)cc1
,"4,4'-Dihydroxydiphenyl methane",[H][O-]c1ccc(Cc2ccc([O-][H])cc2)cc1
,"p-coumaric,acid,4-hydroxyphenyl,ester",[H][O-]c1ccc(OC(=O)\C=C\c2ccc([O-][H])cc2)cc1
,stilbostemin H,[H][O-]c1ccc(OC)c(CCc2cc(OC)cc(OC)c2)c1
,stilbostemin J,[H][O-]c1ccc(OC)c(CCc2cc([O-][H])cc(OC)c2)c1
,3-O-beta-D-glucopyranoside,[H][O-]c1ccc(OC)c2oc3c(OC)c(O[C@@H]4C[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc([O-][H])c3c(=O)c12
,Swerchirin,[H][O-]c1ccc(OC)c2oc3cc(OC)cc([O-][H])c3c(=O)c12
,2-(1-Ethoxy-2-hydroxy)propyl-4-methoxyphenol (I),[H][O-]c1ccc(OC)cc1[C@@H](OCC)[C@@H](C)O
,3'-methoxyasparenydiol,[H][O-]c1ccc(OC\C=C\C#Cc2ccc([O-][H])c(OC)c2)cc1
,"albibrissinoside,b",[H][O-]c1ccc(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O[C@H]2OC[C@@](O)(COC(=O)c3cc(OC)c([O-][H])c(OC)c3)[C@@H]2O)cc1OC
,curculigoside C,[H][O-]c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(COC(=O)c2c(OC)ccc([O-][H])c2OC)c1
,Salireposide,[H][O-]c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(COC(=O)c2ccccc2)c1
,Swertianolin,[H][O-]c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1oc1cc(OC)cc([O-][H])c1c2=O
,arbutin,[H][O-]c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
,"cuneataside,d",[H][O-]c1ccc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1OC
,curculigoside H,[H][O-]c1ccc(O[C@@H]2O[C@H](CO[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(COC(=O)c2c(OC)cccc2OC)c1
,Sesamolinol,[H][O-]c1ccc(O[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3OCOc3c2)cc1OC
,capillarisin,[H][O-]c1ccc(Oc2cc(=O)c3c([O-][H])c(OC)c([O-][H])cc3o2)cc1
,6-demethoxycapilarisin,[H][O-]c1ccc(Oc2cc(=O)c3c([O-][H])cc([O-][H])cc3o2)cc1
,Kurarinone,[H][O-]c1ccc([C@@H]2CC(=O)c3c(OC)cc([O-][H])c(C[C@@H](CC=C(C)C)C(C)=C)c3O2)c([O-][H])c1
,kurarinol,[H][O-]c1ccc([C@@H]2CC(=O)c3c(OC)cc([O-][H])c(C[C@@H](CCC(C)(C)O)C(C)=C)c3O2)c([O-][H])c1
,Kushenol B,[H][O-]c1ccc([C@@H]2CC(=O)c3c([O-][H])c(CC=C(C)C)c([O-][H])c(C[C@@H](CC=C(C)C)C(C)=C)c3O2)c([O-][H])c1
,"kushenol,e",[H][O-]c1ccc([C@@H]2CC(=O)c3c([O-][H])c(\C=C\C(C)C)c([O-][H])c(CC=C(C)C)c3O2)c([O-][H])c1
,"leachianone,a",[H][O-]c1ccc([C@@H]2CC(=O)c3c([O-][H])cc([O-][H])c(C[C@@H](CC=C(C)C)C(C)=C)c3O2)c(OC)c1
,"kushenol,t",[H][O-]c1ccc([C@@H]2CC(=O)c3c([O-][H])cc([O-][H])c(C[C@@H](CCC(C)(C)O)C(C)=C)c3O2)c([O-][H])c1
,Mulberrofuran C,[H][O-]c1ccc([C@@H]2CC(C)=C[C@H]([C@H]2C(=O)c2ccc([O-][H])cc2[O-][H])c2c([O-][H])cc(cc2[O-][H])-c2cc3ccc([O-][H])cc3o2)c([O-][H])c1
,Glabridin,[H][O-]c1ccc([C@@H]2COc3c(C2)ccc2OC(C)(C)CCc32)c([O-][H])c1
,Dihydromorin,[H][O-]c1ccc([C@@H]2Oc3cc([O-][H])cc([O-][H])c3C(=O)[C@H]2O)c([O-][H])c1
,kurarainone,[H][O-]c1ccc([C@H]2CC(=O)c3c(OC)cc([O-][H])c(C[C@H](CC=C(C)C)C(C)=C)c3O2)c([O-][H])c1
,Kushenol E,[H][O-]c1ccc([C@H]2CC(=O)c3c([O-][H])c(CC=C(C)C)c([O-][H])c(CC=C(C)C)c3O2)c([O-][H])c1
,"leachianone,g",[H][O-]c1ccc([C@H]2CC(=O)c3c([O-][H])cc([O-][H])c(CC=C(C)C)c3O2)c([O-][H])c1
,"kosamol,q",[H][O-]c1ccc([C@H]2CC(=O)c3c([O-][H])cc([O-][H])c(CC[C@@H](CC=C(C)C)[C@@H](C)CC)c3O2)c([O-][H])c1
,sokurarinone,[H][O-]c1ccc([C@H]2CC(=O)c3ccc([O-][H])c(CC[C@@H](CC=C(C)C)C(C)=C)c3O2)c(OCC)c1
,licorisoflavan A,[H][O-]c1ccc([C@H]2COc3cc(OC)c(CC=C(C)C)c(OC)c3C2)c([O-][H])c1CC=C(C)C
,Kushenol M,[H][O-]c1ccc([C@H]2O[C@H]3[C@H](C[C@H](CC=C(C)C)C(C)=C)[C@H](O)[C@@H](CC=C(C)C)[C@H](O)[C@H]3C(=O)[C@@H]2O)c([O-][H])c1
,Kushenol L,[H][O-]c1ccc([C@H]2Oc3c(CC=C(C)C)c([O-][H])c(CC=C(C)C)c([O-][H])c3C(=O)[C@@H]2O)c([O-][H])c1
,"kushenol,i,n",[H][O-]c1ccc([C@H]2Oc3c(CC[C@@H](CC=C(C)C)C(C)=C)c([O-][H])cc(OCC)c3C(=O)[C@H]2O)c([O-][H])c1
,Arnebin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)C(=O)OC=C(C)C
,"beta,beta-Dimethylacrylalkannin",[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)C=C(C)C
,beta-acetoxyisovalerylshikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)CC(C)(C)OC(C)=O
,alpha-methyl-n-butylshikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)[C@@H](C)CC
,Acetylshikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(C)=O
,alpha-Methyl-n-butyrylshijonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@@H](OC(=O)[C@@H](C)CC)C=C(C)C
,Alkannin angelate,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@H](CC=C(C)C)OC(=O)C(\C)=C\C
,bata-acetoxyisovalerylshikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@H](CC=C(C)C)OC(=O)CC(C)(C)OC(C)=O
,"3,4-Teracrylshikonin",[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@H](CC=C(C)C)OC(=O)CC(C)=C(C)C
,Shikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(=CC(=O)c12)[C@H](O)CC=C(C)C
,Deoxyshikonin,[H][O-]c1ccc([O-][H])c2C(=O)C(CCC=C(C)C)=CC(=O)c12
,Alkannan,[H][O-]c1ccc([O-][H])c2C(=O)C(CCCC(C)C)=CC(=O)c12
,Naphthazarin,[H][O-]c1ccc([O-][H])c2C(=O)C=CC(=O)c12
,"quinizorin(1,4-dihydroxyanthraquinone)",[H][O-]c1ccc([O-][H])c2C(=O)c3ccccc3C(=O)c12
,"5,8-Dihydroxy-2-[2-(4'-methoxyphenyl)-ethyl]chromone",[H][O-]c1ccc([O-][H])c2c1oc(CCc1ccc(OC)cc1)cc2=O
,Bellidifodin,[H][O-]c1ccc([O-][H])c2c1oc1cc(OC)cc([O-][H])c1c2=O
,Paniculatonoid B,[H][O-]c1ccc(\C=C/C(=O)OC[C@@H]2O[C@H](O[C@H]3[C@H](COC(=O)\C=C/c4ccc([O-][H])cc4)O[C@H](Oc4c(oc5cc(O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)cc([O-][H])c5c4=O)-c4ccc([O-][H])cc4)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@@H](C)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)cc1
,Gompyrenin III,[H][O-]c1ccc(\C=C/C(=O)OC[C@@H]2O[C@H](Oc3cc4c(C[C@@H](C(O)=O)\[N]4=C/C=C4/C[C@H](NC(=C4)C(O)=O)C(C)=O)cc3[O-][H])[C@@H](O)[C@H](O)[C@H]2O)cc1
,3 beta-hydroxy-27-Z-feruloyloxyolean-12-en-28-oic acid,[H][O-]c1ccc(\C=C/C(=O)OC[C@@]23CC[C@@]4(CCC(C)(C)C[C@@H]4C2=CC[C@H]2[C@]4(C)CC[C@@H](O)C(C)(C)[C@H]4CC[C@@]32C)C(O)=O)cc1OC
,tangshenoside V,[H][O-]c1ccc(\C=C/C(=O)OC[C@H]2O[C@@H](OC(C)(CC(O)=O)CC(O)=O)[C@H](O)[C@@H](O)[C@@H]2O)cc1
,Paniculatonoid A,[H][O-]c1ccc(\C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(oc4cc(O[C@H]5O[C@@H](C)[C@@H](O)[C@H](O)[C@H]5O)cc([O-][H])c4c3=O)-c3ccc([O-][H])cc3)[C@@H](O)[C@@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)cc1
,2-Acetyl-3-(p-coumaroyl)-meso-tartaric acid,[H][O-]c1ccc(\C=C/C(=O)O[C@@H]([C@H](OC(C)=O)C(O)=O)C(O)=O)cc1
,"kaempherol 3-O-alpha-L-(2',4'-di-Z-p-coumaroyl)-rhamnoside",[H][O-]c1ccc(\C=C/C(=O)O[C@@H]2[C@@H](C)O[C@@H](Oc3c(oc4cc([O-][H])cc([O-][H])c4c3=O)-c3ccc([O-][H])cc3)[C@@H](OC(=O)\C=C/c3ccc([O-][H])cc3)[C@H]2O)cc1
,"crypto-chlorogenic,acid",[H][O-]c1ccc(\C=C/C(=O)O[C@@H]2[C@@H](O)C[C@@](O)(C[C@H]2O)C(O)=O)cc1[O-][H]
,24-Methylcycloartanol ferulate,[H][O-]c1ccc(\C=C/C(=O)O[C@H]2CC[C@]34C[C@]33CC[C@]5(C)[C@H](CC[C@@]5(C)[C@H]3CC[C@@H]4C2(C)C)[C@H](C)CC[C@@H](C)C(C)C)cc1OC
,Jionoside B2,[H][O-]c1ccc(\C=C/C(=O)O[C@H]2[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)O[C@H](OCCc3ccc(OC)c([O-][H])c3)[C@@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]2O)cc1OC
,"3-o-cis-p-coumaroyltormentic,acid",[H][O-]c1ccc(\C=C/C(=O)O[C@H]2[C@H](O)C[C@@]3(C)[C@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5[C@](C)(O)[C@H](C)CC[C@@]5(CC[C@@]43C)C(O)=O)C2(C)C)cc1
,castilliferol,[H][O-]c1ccc(\C=C/C(=O)Oc2c(oc3cc([O-][H])cc([O-][H])c3c2=O)-c2ccc([O-][H])cc2)cc1
,Glypallichalcone,[H][O-]c1ccc(\C=C/C(=O)c2ccc(OC)cc2)c(OC)c1
,isoliquiritigenin,[H][O-]c1ccc(\C=C/C(=O)c2ccc([O-][H])cc2[O-][H])cc1
,cis-cou-maric acid,[H][O-]c1ccc(\C=C/C(O)=O)cc1
,"(Z,E)-2-(3,4-Dihydroxyphenyl) ethenyl ester of 3-(3,4-dihydroxyphenyl)-2-propenoic acid",[H][O-]c1ccc(\C=C/OC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)cc1[O-][H]
,methoxynyasol,[H][O-]c1ccc(\C=C/[C@H](C=C)c2ccc([O-][H])c(OC)c2)cc1
,"nyasol,1",[H][O-]c1ccc(\C=C/[C@H](C=C)c2ccc([O-][H])cc2)cc1
